Artist,Artist ID,Monthly Listeners,Date,Daily Listeners
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65102639,2025-04-03,"+97,288"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65069429,2025-04-04,"+501,688"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65119494,2025-04-05,"+14,954"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65142436,2025-04-06,"+218,235"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65078177,2025-04-07,"-78,215"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65113582,2025-04-08,"-378,677"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65199088,2025-04-09,"-202,687"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65134160,2025-04-10,"+76,518"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65174575,2025-04-11,"-26,302"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65192938,2025-04-12,"-200,651"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65141896,2025-04-13,"+281,125"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65153010,2025-04-14,"-332,740"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65164695,2025-04-15,"+368,373"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,65023242,2025-04-16,"-25,589"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64883704,2025-04-17,"-54,935"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64905197,2025-04-18,"+86,157"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64851497,2025-04-19,"-30,805"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64811989,2025-04-20,"+161,762"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64811925,2025-04-21,"-63,924"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64751720,2025-04-22,"+117,627"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64840803,2025-04-23,"-134,375"
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,64895114,2025-04-24,"+62,139"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23388464,2024-10-27,"+56,655"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23376298,2024-10-28,"+5,488"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23400280,2024-10-29,"+40,804"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23410924,2024-10-30,"-47,013"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23428427,2024-10-31,"-1,647"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23401079,2024-11-01,"-26,308"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23393513,2024-11-02,"-103,597"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23408732,2024-11-03,"-4,355"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23403469,2024-11-04,"-5,687"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23421146,2024-11-05,"+16,996"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23409483,2024-11-06,"+104,324"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23419758,2024-11-07,"-98,826"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23415924,2024-11-08,"-40,090"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23440055,2024-11-09,"+110,845"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23489042,2024-11-10,"+19,194"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23523475,2024-11-11,"+5,746"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23535880,2024-11-12,"+115,706"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23540031,2024-11-13,"-36,759"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23579630,2024-11-14,"-123,649"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23625325,2024-11-15,"+76,691"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23643781,2024-11-16,"+57,286"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23681891,2024-11-17,"-28,021"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23688120,2024-11-18,"+87,115"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23663703,2024-11-19,"+62,122"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23626765,2024-11-20,"-35,182"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23645163,2024-11-21,"-40,532"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23618188,2024-11-22,"-51,064"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23657153,2024-11-23,"+38,249"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23642304,2024-11-24,"-33,299"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23616400,2024-11-25,"+36,221"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23602317,2024-11-26,"-124,810"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23581571,2024-11-27,"+42,374"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23606985,2024-11-28,"+82,725"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23614536,2024-11-29,"-18,472"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23592995,2024-11-30,"+161,833"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23592228,2024-12-01,"-118,676"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23586094,2024-12-02,"+51,072"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23601363,2024-12-03,"-63,760"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23632090,2024-12-04,"+77,592"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23668133,2024-12-05,"+15,553"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23700306,2024-12-06,"-23,035"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23701132,2024-12-07,"+139,439"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23727345,2024-12-08,"+141,981"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23722128,2024-12-09,"-8,035"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23720340,2024-12-10,"+23,552"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23721440,2024-12-11,"+51,303"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23737349,2024-12-12,"-28,929"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23752678,2024-12-13,"+51,129"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23774817,2024-12-14,"+21,785"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23785120,2024-12-15,"+96,277"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23732181,2024-12-16,"+44,239"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23768166,2024-12-17,"+14,070"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23818131,2024-12-18,"+12,922"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23763495,2024-12-19,"-38,140"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23733985,2024-12-20,"-97,845"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23728485,2024-12-21,+614
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23721814,2024-12-22,"+56,501"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23716416,2024-12-23,"+20,191"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23730087,2024-12-24,"-9,707"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23659700,2024-12-25,"+17,875"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23614675,2024-12-26,"+61,262"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23641617,2024-12-27,"+77,620"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23652661,2024-12-28,"-56,837"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23659789,2024-12-29,"+44,528"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23636959,2024-12-30,"+76,748"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23643260,2024-12-31,"-119,922"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23622302,2025-01-01,"+21,625"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23630496,2025-01-02,"-165,361"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23668852,2025-01-03,"+51,609"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23675831,2025-01-04,"+104,491"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23666976,2025-01-05,"+50,108"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23664385,2025-01-06,"+62,213"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23639360,2025-01-07,"-43,980"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23626074,2025-01-08,"+8,734"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23644273,2025-01-09,"+19,681"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23623429,2025-01-10,"-106,879"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23593039,2025-01-11,"+55,054"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23595380,2025-01-12,"+36,423"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23615730,2025-01-13,"+129,502"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23614325,2025-01-14,"+19,167"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23616706,2025-01-15,"-3,568"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23622947,2025-01-16,"+20,489"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23656676,2025-01-17,"+84,981"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23664063,2025-01-18,"-56,662"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23660155,2025-01-19,"+48,640"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23670122,2025-01-20,-222
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23638508,2025-01-21,"-36,444"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23685353,2025-01-22,"-59,489"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23707606,2025-01-23,"+42,744"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23711756,2025-01-24,"+49,530"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23699872,2025-01-25,"-17,186"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23713189,2025-01-26,"-21,638"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23738234,2025-01-27,"-77,652"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23720149,2025-01-28,"+16,807"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23706928,2025-01-29,"+88,634"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23716689,2025-01-30,"+13,342"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23737813,2025-01-31,"-42,862"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23752237,2025-02-01,"-2,356"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23722776,2025-02-02,"-55,745"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23734030,2025-02-03,"-101,884"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23721317,2025-02-04,"+102,258"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23776224,2025-02-05,"-72,355"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23819703,2025-02-06,"-59,401"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23835050,2025-02-07,"+8,992"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23825806,2025-02-08,"+68,566"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23816510,2025-02-09,"+96,316"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23836637,2025-02-10,"+15,999"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23786056,2025-02-11,"-68,592"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23776383,2025-02-12,"-187,700"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23826662,2025-02-13,"+77,413"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23828035,2025-02-14,"-81,240"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23805598,2025-02-15,"-49,725"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23817736,2025-02-16,"+40,810"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23790985,2025-02-17,"-39,320"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23797417,2025-02-18,"-73,548"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23815909,2025-02-19,"+112,117"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23831628,2025-02-20,"+30,413"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23853440,2025-02-21,"-133,349"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23857557,2025-02-22,"+219,029"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23881623,2025-02-23,"+6,434"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23860657,2025-02-24,"+21,711"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23877104,2025-02-25,"-50,273"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23864837,2025-02-26,"-4,033"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23850919,2025-02-27,"+22,381"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23865539,2025-02-28,"+48,651"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23868905,2025-03-01,"-95,061"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23912564,2025-03-02,"-29,523"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23962658,2025-03-03,"+50,873"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23966416,2025-03-04,"-66,493"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23960117,2025-03-05,"-35,306"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23952316,2025-03-06,"+20,181"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23966507,2025-03-07,"+74,161"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23973886,2025-03-08,"-33,737"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23971998,2025-03-09,"+54,003"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24012680,2025-03-10,"-24,119"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24029016,2025-03-11,"-27,625"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23990355,2025-03-12,"-119,899"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,23997248,2025-03-13,"-24,762"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24026975,2025-03-14,"-167,916"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24032828,2025-03-15,"-97,130"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24037202,2025-03-16,"-36,005"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24004013,2025-03-17,"-14,298"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24033065,2025-03-18,"-84,145"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24029117,2025-03-19,"-127,008"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24035281,2025-03-20,"+139,968"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24034945,2025-03-21,"-35,133"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24069365,2025-03-22,"+106,075"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24089327,2025-03-23,"-21,272"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24096033,2025-03-24,"+39,248"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24067810,2025-03-25,"-20,940"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24090534,2025-03-26,-537
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24145048,2025-03-27,"-41,047"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24139640,2025-03-28,"-23,591"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24125460,2025-03-29,"+117,821"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24128450,2025-03-30,"-107,712"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24146230,2025-03-31,"-60,687"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24176204,2025-04-01,"-68,080"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24197597,2025-04-02,"-51,079"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24208452,2025-04-03,"-109,194"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24225622,2025-04-04,"+11,656"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24214492,2025-04-05,"-74,234"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24224124,2025-04-06,"+50,475"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24233351,2025-04-07,"-72,204"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24266735,2025-04-08,"+41,562"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24243147,2025-04-09,"+39,697"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24257139,2025-04-10,"-46,692"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24300745,2025-04-11,"+14,718"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24290645,2025-04-12,"-120,177"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24297363,2025-04-13,"+49,293"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24300245,2025-04-14,"+56,863"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24322815,2025-04-15,"-33,479"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24334079,2025-04-16,"+1,671"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24344358,2025-04-17,"-60,308"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24360364,2025-04-18,"+66,410"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24382106,2025-04-19,"+116,482"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24403127,2025-04-20,"-19,159"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24469765,2025-04-21,"-5,868"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24477922,2025-04-22,"-73,401"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24475431,2025-04-23,"-67,980"
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,24472132,2025-04-24,"+97,389"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23611406,2024-10-27,"+9,565"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23647220,2024-10-28,"-35,950"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23654935,2024-10-29,"-11,660"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23666473,2024-10-30,"+17,123"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23695684,2024-10-31,"+6,770"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23702576,2024-11-01,"+69,089"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23707042,2024-11-02,"+13,065"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23738376,2024-11-03,"-8,241"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23680052,2024-11-04,"-17,629"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23712712,2024-11-05,"-37,712"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23701126,2024-11-06,"+126,885"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23693668,2024-11-07,"-20,229"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23716739,2024-11-08,"+61,036"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23747602,2024-11-09,"-77,843"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23786670,2024-11-10,"+92,037"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23749980,2024-11-11,"-65,984"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23760141,2024-11-12,"+28,020"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23765481,2024-11-13,"-45,450"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23754078,2024-11-14,"+6,154"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23725828,2024-11-15,"-29,340"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23701716,2024-11-16,"-30,514"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23686991,2024-11-17,"+18,170"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23688628,2024-11-18,"+43,947"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23730065,2024-11-19,"-67,616"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23751146,2024-11-20,+103
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23690409,2024-11-21,"-64,332"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23676484,2024-11-22,"-76,031"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23676326,2024-11-23,"+196,398"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23695277,2024-11-24,"-110,200"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23666146,2024-11-25,"-21,994"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23667315,2024-11-26,"+194,138"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23687731,2024-11-27,"+79,625"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23702423,2024-11-28,"-11,736"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23696102,2024-11-29,"+12,432"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23721135,2024-11-30,"+85,907"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23744050,2024-12-01,"-4,560"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23742916,2024-12-02,"+29,961"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23753653,2024-12-03,"+1,017"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23752082,2024-12-04,"+18,013"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23701451,2024-12-05,"-53,538"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23718708,2024-12-06,"-80,664"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23702142,2024-12-07,"-129,445"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23657504,2024-12-08,"-33,519"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23619286,2024-12-09,"+13,445"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23652800,2024-12-10,"+66,814"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23621106,2024-12-11,"+136,011"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23585748,2024-12-12,"+18,912"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23586803,2024-12-13,"+142,611"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23629683,2024-12-14,"-69,187"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23615269,2024-12-15,"-37,957"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23582631,2024-12-16,"+41,384"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23602868,2024-12-17,"-51,688"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23586650,2024-12-18,+109
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23586673,2024-12-19,"-14,734"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23600161,2024-12-20,"-14,031"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23596394,2024-12-21,"-8,061"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23565201,2024-12-22,"-6,647"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23538172,2024-12-23,"-59,295"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23509794,2024-12-24,"-38,057"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23530113,2024-12-25,"-39,487"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23542308,2024-12-26,"-10,920"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23522570,2024-12-27,"-7,967"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23556606,2024-12-28,"+1,616"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23539501,2024-12-29,"-66,262"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23574508,2024-12-30,"-67,770"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23590215,2024-12-31,"+10,504"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23554605,2025-01-01,"+138,427"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23525894,2025-01-02,"+56,949"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23510733,2025-01-03,"-42,100"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23475582,2025-01-04,"-67,221"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23451882,2025-01-05,"-1,750"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23482750,2025-01-06,"+1,711"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23510308,2025-01-07,"+26,027"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23498177,2025-01-08,"+118,025"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23511808,2025-01-09,"-24,779"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23525456,2025-01-10,"+57,631"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23552267,2025-01-11,"-12,245"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23598904,2025-01-12,"-72,778"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23590264,2025-01-13,"-106,049"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23599358,2025-01-14,"+47,880"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23650064,2025-01-15,"-87,303"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23627808,2025-01-16,"+43,724"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23614669,2025-01-17,"+76,461"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23602972,2025-01-18,"-21,240"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23594450,2025-01-19,"+21,735"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23587777,2025-01-20,"-68,834"
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,23590676,2025-01-21,"+102,345"
